Date,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IBULHSGFIN,IOC,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,NIfty Index
31-08-16,1709.8,262.95,277.95,1157.9,790.85,596.85,2978.5,162.95,602.6,331.65,350.75,24167.8,572.95,333.5,3089.85,22750.95,383.9,778.55,1291.2,3541.35,159.25,917.05,1405.45,260.05,258,819.2,575.4,1186.2,1035.85,806.9,1512.95,1482.2,1436.6,5053.65,159.25,236.3,183.7,1060,252.5,775.65,2511.3,343.55,537.7,78.5,370.1,468.8,4028.7,170,491.65,1366.1,539.5,8786.2
01-09-16,1687.55,258.7,277,1156.95,773.4,596.65,2999,161.25,586.8,310.85,343.75,24118.1,579.15,338,3097.65,22774.25,391.75,783.8,1283.7,3547.6,157.5,925.8,1424.75,261,260.95,835.9,575.65,1184.2,1037.55,810.7,1507.1,1501.75,1453.55,5060.75,158.75,236.6,184.3,1029.2,252,770.05,2507.5,344.3,543.65,78.15,374.6,469.15,4062.9,170.2,483.95,1364.85,535.4,8774.65
02-09-16,1669.55,268.2,276.35,1167.55,779.6,599.2,2998.05,166.35,586.75,318.9,343.7,24010.85,577.95,332.3,3123.05,22817,395.75,784.55,1285.1,3577.7,157.25,920.75,1439.15,262.9,261.3,829.05,573.45,1192.15,1031.85,813.6,1505.05,1518.05,1473.6,5160.45,160,238.75,183.8,1013.35,254.6,782.35,2514.8,351.9,549.85,79,374.2,471.85,4085.35,172.25,483.6,1388.35,533.45,8809.65
06-09-16,1698.85,270.6,277.4,1204.15,777.65,635.9,3004.8,169.5,598.6,321.5,347.2,24460.15,578.6,328.85,3133.05,22948.3,403.2,785.6,1300.4,3614.6,158.5,937.85,1458.05,262.6,272.7,834.05,573.2,1226.95,1045,818.05,1516.4,1535.45,1489.85,5319.7,163.55,238.55,186.6,1019.9,260.1,782.65,2484.05,373.5,588.7,78.5,385.75,480.05,4074.8,174.6,482.9,1440.8,538.25,8943
07-09-16,1696.35,272.25,274,1177.2,783.25,625.1,2985.8,174.8,589.8,320.15,349.35,24267.65,580.75,331,3138.85,22972.75,395.95,787.1,1286.75,3606.85,159.7,933,1427.15,262.8,278.15,820.75,567.55,1217.05,1054.35,804.1,1518.25,1543.4,1488.75,5336.05,161.25,244.95,184.75,1017.65,266.8,779.25,2440.55,372.2,587.4,76.7,389.95,471.85,4085.6,173.6,481.75,1401.55,535.15,8917.95
08-09-16,1692.75,275.6,275.95,1182.6,807.2,629.35,3088.7,174.75,587.2,324.4,357.6,24447.7,595.15,332.55,3188.45,23419.15,388.75,773.95,1289.4,3703.75,161.95,951.55,1437.8,264.9,276.35,817.75,563.85,1219.6,1037.65,819.75,1539.5,1582.05,1492.1,5489.4,159.75,246.3,186.4,1033.4,268.35,808.05,2322.1,370.15,584.2,77.55,403,459.05,4115.35,175.3,473.95,1328.25,538.7,8952.5
09-09-16,1653.35,272.2,272.65,1171.75,802.35,613.1,3036.45,171.95,588.55,322.1,351.3,24164.05,580.5,332.2,3193.3,22925.05,395,780.55,1290.4,3621.2,154.85,929.95,1410.65,258.3,274.1,795.7,563.65,1217.65,1035.5,818.85,1517.7,1569.55,1472.45,5403,158.8,254.95,183.8,1044.55,264.1,797.45,2352.45,363.25,573.25,77.2,394.6,458.3,3953.7,171.25,480.65,1276.25,533.4,8866.7
12-09-16,1582.4,260,259.85,1154.6,782.35,592.1,2954.9,161.75,565.9,318.05,343.3,23481.5,570.1,330.45,3137.6,22741.4,386.5,782.7,1279.9,3532.8,140.85,918.45,1399.05,252.25,268.2,766.15,552.95,1195.8,1054,813.3,1463.2,1533.4,1425.95,5329,152.85,251,180.25,1046.5,252.75,787.05,2359.05,350.5,553.45,74.3,373.3,463.85,3866.15,161.3,480.4,1205.1,515.55,8715.6
14-09-16,1620,264.7,264.05,1163.6,783.2,601.8,2971.55,168.3,575.35,319.85,342.6,23020.65,577.5,324.35,3157.8,22598.15,386,776.35,1269.45,3590.2,143.25,908.45,1392.2,251.85,271.45,793.45,565.6,1189.7,1045.6,805.95,1475.3,1532.2,1411.55,5363.9,155.7,248.2,179.15,1044.75,257.55,779.85,2328.45,358.35,560.5,75.35,373.9,466.7,3944.25,165.85,478.05,1253.5,518.15,8726.6
15-09-16,1611.2,267.4,260.65,1173.55,782.6,588.75,2931.75,166.6,568.15,322.7,344.75,23197.2,585.4,323.75,3139.45,22440.05,385.45,779,1279.6,3523.45,145.55,914,1410.05,255.9,270.6,786.25,558.8,1181.15,1042.2,808.6,1470.25,1546.65,1406.25,5452.4,153.4,248.5,174.8,1065,256,786.35,2326.95,354.3,557.55,74.8,366.4,462.75,3928.65,165.6,478.45,1221.8,530.85,8742.55
16-09-16,1626.3,271.15,262.4,1155.15,785.15,602.2,2981.6,164.75,577.95,323.6,351.55,23438.1,593.55,324.55,3150.15,23135.25,388.4,786.35,1297.85,3588.7,142.65,911.7,1397.35,260.35,267.35,808.1,570.2,1169.65,1060.15,806.6,1473.2,1537.35,1406.65,5573.3,153.05,250.3,176.05,1075.55,254.3,783.8,2361.7,352.55,548.7,75.45,358.85,465.3,3924,162.2,479.4,1169.8,519.45,8779.85
19-09-16,1652.75,276.15,267.1,1163.6,804.85,594.35,2945.85,166.45,585.2,324.15,348.75,23392.85,597.8,328.3,3157.35,23129.25,388.45,789.05,1290.15,3564.05,143.95,911.95,1392.8,258.85,271.6,797.5,571.15,1205.1,1061.2,802.85,1479.8,1547.4,1417,5491.9,155.15,254.15,177.4,1082.4,255.65,782.5,2411.45,350.65,554.45,76.85,361.65,466.6,3990.45,164.7,479.95,1177.35,525.75,8808.4
20-09-16,1632.3,270.1,267.2,1165.05,805.95,592.95,2886.95,166.7,585.75,319.2,355.95,23255.5,602.85,329.25,3157.8,23427.8,385.05,792.05,1288.45,3466.4,145.6,902.9,1393.1,256.95,272.1,804.9,570.5,1184.3,1050.15,792.75,1475.95,1548.25,1409.85,5514.85,153.4,257.75,178.1,1074.2,254.45,778.75,2406.5,346.95,548.45,75.75,365.6,462.2,3988.7,164.15,481.05,1207.05,525.35,8775.9
21-09-16,1629.25,269.7,264.4,1170.6,807.65,598.9,2902.65,164.35,586.8,321.85,372.65,23346.9,601.35,331,3153,24198.65,387.2,792.6,1293,3459.4,149.55,913.05,1392.35,253.65,269.9,796.15,571.8,1185,1055.75,788.4,1472.1,1545.75,1406.9,5501.25,154,255.35,175.3,1072.25,251.15,778.85,2413.4,347.85,549.9,76.25,369.8,461.15,3960.75,165.25,483.85,1220.25,526.25,8777.15
22-09-16,1666.05,275.35,265.55,1192,856.95,591.8,2926.75,169.45,598.8,327,375.1,23403.55,609.1,327.45,3149.3,24808.95,390.05,788.85,1306.9,3538.55,154.6,910.15,1413.25,255.25,275.5,801.55,579.3,1219.6,1058.8,795.15,1499.95,1528.65,1413.6,5597.1,157,259.5,178.55,1088.95,257.9,786.75,2378,355.35,558.45,75.95,377.25,454.75,3980,168.65,481.75,1246.55,525.65,8867.45
23-09-16,1617,275.1,259,1191.2,841.15,557.45,2929.65,169.15,604.65,326.95,370.65,23340.1,611.55,328.4,3182.2,24853.2,386.1,797.25,1312.7,3532.15,154.45,910.55,1425.1,253.45,271.25,814.3,583.3,1220.8,1042.55,796.15,1497,1489.45,1410.1,5601.8,156.9,260.55,175.95,1102.8,254.55,780.05,2398.1,350.85,553.05,75.6,372,454.6,3964.2,170.4,480.2,1233.15,524.6,8831.55
26-09-16,1610.95,270.4,254.85,1183,838.7,547.4,2891.6,166.35,622.45,320.35,365.35,22844.7,604.5,332.45,3199.65,24693.8,376.75,788.95,1296.15,3466,153.6,892.6,1412.45,248.05,262.55,813.6,592.2,1201.65,1035.9,787.75,1465.7,1494.5,1380.2,5568.9,152.15,249.55,175.7,1107.2,251.65,766.15,2401.1,342.25,535.3,75.85,369.75,448.95,3923.15,168.6,479.3,1235.35,530.65,8723.05
27-09-16,1608.4,264.7,258.15,1192.55,860.55,541,2875.8,164,610.75,314.8,358.5,22747.75,607.2,332.75,3190.7,24643.25,373.05,795.85,1298.05,3451.25,150.05,897.3,1418.9,245.85,260,812.7,585.65,1208.6,1039.75,784.45,1436.4,1512.2,1371.7,5511.4,152.2,247.55,176.2,1110.5,249,770.15,2436.1,337.65,531.95,74.9,367.95,447.85,3914.8,166.6,484.2,1246.9,532.4,8706.4
28-09-16,1616.15,271,260.8,1193.5,869.35,549.1,2913.9,168.45,616.3,321.75,362.8,23189.45,605.8,328.45,3200.35,25786.55,375.45,796.3,1295.25,3451.5,156.9,887.15,1423.55,246.95,260.75,816.6,591.75,1222.05,1038.95,782.3,1455.9,1517.65,1376.75,5521.8,152.7,251.65,178.45,1090.65,253.75,764.8,2423.05,341.1,540,76.1,380.35,440.5,3972.65,174.8,483.7,1271.2,548,8745.15
29-09-16,1588.4,256.8,254.5,1167.35,825.25,539.3,2846.4,161.9,610.15,315.7,371.35,22634.2,602.85,327.65,3135.4,24918.35,363.45,791.05,1277.5,3428.25,150,878.3,1401.4,245.7,250.35,787.35,573.5,1197.85,1029.2,772.6,1437.6,1468.3,1364.4,5438.6,149.45,250.15,173.4,1072.45,247.25,735.85,2437.8,335.1,526.3,73.65,368.8,427.15,3861.3,168.6,472.2,1230.8,549.7,8591.25
30-09-16,1599.85,256.75,251.75,1160.7,855.45,541.35,2827.6,167.4,612.6,314,365.3,22797.85,580.05,322.3,3107.4,24827.8,374.65,799.9,1272.85,3413.7,152.7,867.85,1393.45,241.35,252.15,827.4,582.5,1195.95,1036.05,777,1433.15,1486.25,1405.7,5477.3,148,256.65,176.55,1083.7,251.25,742.7,2430.8,340.5,534.85,75.4,374.25,419.85,3851.55,172.05,478.95,1254.7,546.75,8611.15
03-10-16,1631.95,264.5,258.9,1193,870,550.9,2880.9,168.9,627.75,318.7,362.75,22752.95,588.85,327.9,3160.55,25796.25,385.85,808.6,1287.2,3521.15,154.1,868.75,1425.5,242.3,256.15,855.25,603.7,1232.9,1038.1,788.05,1470.7,1493.55,1443.85,5681,150.6,260.25,181.2,1090.7,255.3,757.05,2411.7,346.1,540.8,76.45,382.85,420.7,3928.45,178.75,478.95,1270.25,578.85,8738.1
04-10-16,1637.1,268.7,256.15,1192.55,867.85,546.6,2894.2,169.85,637.45,324,369.2,22838.35,597.8,321.1,3148.35,25842.45,402.45,818.15,1289.55,3534.35,154.25,860.4,1432.4,241.2,258.2,873.45,612.65,1224.3,1049.2,791.7,1449.15,1488.45,1415.35,5680,152.25,273.55,181,1096.35,259.75,764.3,2405.15,349.05,549.95,77.45,391.15,428.7,3953.2,187,481.8,1284.05,563.3,8769.15
05-10-16,1638,265.45,256.15,1208.75,866.35,535.7,2857.95,169.45,649.9,321.7,376.25,22803.6,591.65,321.25,3123.15,26281.35,400.4,816,1286.1,3491.25,157.25,870.95,1423.15,240.2,255.45,865.3,617.7,1215.9,1041.5,782.15,1453.95,1492.4,1399.2,5689.2,152.45,266.65,181.4,1089.4,260.85,759.45,2386.35,359.4,559.65,78.3,390.7,425.3,4033.15,191.7,479.55,1279.15,567.2,8743.95
06-10-16,1629.75,264.9,252.65,1209.5,856.85,530.8,2823.05,164.5,670.7,322.3,381.3,23098.35,578.8,318.55,3077.15,26240.85,414.45,801.55,1281.95,3474.25,158.35,884.45,1426,237.4,251.25,850.25,650.2,1222.15,1027.4,783,1454.5,1486.9,1372.9,5710.45,148.95,269.15,177.9,1110.8,256.8,752.9,2388.75,353.05,551.45,79.05,389.85,420.75,3960.2,197.5,478,1280.05,554.9,8709.55
07-10-16,1625.4,266.85,252.8,1184.6,855.8,533.85,2883.5,163.85,663.55,319.45,370.9,23135.55,570.05,318.8,3054.3,25810.45,414.05,806.55,1280.6,3474.2,158,877.25,1403.7,238.95,250.6,856.85,640.9,1220.85,1012.55,782.65,1456.95,1500.15,1374,5683.8,148.3,267.35,176.95,1109,258.7,751.2,2367.8,366.15,565.7,80.7,406.55,419.75,3933.9,194.85,476.95,1273.8,572.2,8697.6
10-10-16,1668.5,264,257,1212.65,856.75,531.55,2876.4,161.95,657.8,315.9,377.45,23101.55,580.65,318.9,3078.65,25804.6,419.1,813,1284.35,3488.85,160.75,876.15,1391.45,240.1,250.1,844.3,634.2,1221.05,1029.95,780.2,1450,1520.2,1376.9,5712.35,146.65,266.95,178.05,1096.35,256.6,755.45,2380.3,365.65,562.05,80.85,418.4,421.85,3976.75,199.55,477,1279.5,568.6,8708.8
13-10-16,1632.05,251.1,252.55,1216.6,821.05,518.8,2825.25,154.25,657.1,306.75,374.35,22784.1,582,315.5,3050.15,25803.2,413.7,803.3,1262.75,3500.55,155.15,862.05,1338.9,238.95,241.15,822.4,626.65,1216.35,1052.35,772.35,1438.4,1479.25,1369.75,5718.55,144.75,272.75,175,1057.15,249.65,739.7,2328.9,354,544.85,77.7,413.8,422.2,3985.75,196,478.25,1255.7,546.55,8573.35
14-10-16,1640.25,254.35,252.95,1205.75,823.55,520.65,2798.3,153.95,666.85,305.4,365.2,22803.85,587,313.05,3031.25,25400.15,430.4,812.7,1261.8,3481.6,154.6,842.25,1316.05,239.9,241.75,837.8,643,1218.65,1027.15,781.75,1474.85,1464.7,1357.1,5690.45,145,277.05,177.7,1077.65,252.1,745.5,2366.2,361.95,556.1,78.4,412.3,419.1,4036.5,195.7,475,1259.95,528.5,8583.4
17-10-16,1604.7,250.75,246.4,1182.3,809.5,519,2753.85,150.95,659.1,301.3,359.45,22150.9,586,311.25,3028.95,24647.4,427.85,808.4,1237.7,3405.5,150.65,849.25,1301.95,240.6,258.75,838.15,642.3,1209,1022.4,769.25,1447.95,1446.05,1313.1,5599.1,147.5,278.45,176.05,1060.65,253.2,733.95,2362.45,358.35,547.55,77.55,410.8,408.55,4012.85,193,472.15,1250.55,502.65,8520.4
18-10-16,1616,267,251.1,1174.5,835.05,532.45,2792.65,155.7,656.75,306.65,355.35,22485.65,592.75,312.55,3045.35,25069.1,429,834.8,1257.85,3409.45,152.35,855.6,1355.25,245.95,270.35,862.65,321.7,1210.75,1039.05,776.95,1488.25,1481.15,1333.35,5626.7,148,276.5,176.4,1081.1,256.9,743.5,2400.2,364.05,554.25,78.75,424.95,425.1,4022.75,196.4,482.75,1291.05,514.1,8677.9
19-10-16,1610.55,271.6,251.15,1169.3,827.95,535.55,2787.95,155.4,660.6,306.95,358.15,22376.15,596.35,312.55,3065.5,24978.2,436.05,830.55,1258.35,3361.95,151,846,1342.15,239.45,265.05,880.65,326.55,1211.3,1041.8,774,1491.05,1512.7,1327.9,5604.6,149.05,278.55,178.55,1087.35,255.4,750.25,2395.1,361.25,550.5,81.25,426,424.9,4032.55,198.5,495,1291.55,508.35,8659.1
20-10-16,1609.45,285.25,253.05,1165.75,825.85,540.05,2796.55,157.45,662.15,309.1,367.3,22406.4,596.6,312.6,3078.8,24988.6,439.35,815.55,1255.5,3362,155.25,840.3,1359.95,239.35,277.6,872.2,321.3,1206.8,1036.65,772.35,1503.65,1505.85,1327.4,5644.5,149,281.35,178.65,1087.55,260.2,745.5,2401.15,358.85,546.85,81.95,428.55,425,4007.1,207.6,495.4,1308.8,520.25,8699.4
21-10-16,1566.15,285.75,247,1153.5,822.8,526.1,2802.35,156.1,668.25,309.75,363.65,22633.6,583.25,313.3,3113.6,25122.15,439.95,831.75,1270.7,3359.85,151.85,851.2,1336.55,240.15,277.4,877.05,324.3,1224.3,1038.3,781.5,1510.85,1500.1,1326.75,5650.2,149.5,279.8,176.95,1064.2,258.5,747.75,2428.65,356.45,544.5,83.6,427.2,434.1,3980.9,203.1,499.2,1317.4,522.85,8693.05
24-10-16,1565.9,285.65,247.4,1127.5,818.4,521.55,2790,158.4,686.2,306.65,369.8,22936.35,584.7,321.25,3089.25,24914.4,444.05,810.65,1263.55,3334.85,150.85,848.35,1344,241.35,284.55,871.6,327.25,1216.35,1027.1,787.35,1492.65,1528.4,1339.25,5713.9,151.35,292.35,176.1,1063.3,262.95,747.15,2427.7,363.6,559.8,83.65,426.05,429.15,3971.5,202.35,483.95,1310.8,512.05,8708.95
25-10-16,1551.65,312.8,248.35,1139.75,824.9,529.1,2801.55,156.55,685.45,311.8,379.35,22622.55,584.5,319.65,3200.6,24631,435.05,804.55,1250.3,3355.55,150.5,832.35,1340.1,238.75,289.25,868.05,326.9,1209.3,1017.2,786.55,1484.1,1526.25,1303.9,5781.45,152,288.75,178.35,1060.85,261.45,747.4,2398.45,363.25,553.8,82.4,415.25,434.05,4017.05,203.95,481.4,1308.45,513.95,8691.3
26-10-16,1543,305.1,248.65,1123.1,805.7,487.55,2823.95,155.15,676.05,317.7,370.45,22462.15,577.65,319.3,3242.3,24418.8,432.5,790.85,1239.3,3419.05,150.2,842.85,1334.65,238.75,278.4,854.3,321.5,1201.9,1014.2,811.5,1482.3,1507.3,1308.95,5869.1,151.85,290.1,175.5,1054.05,258.75,738.7,2396.25,344.5,530.05,80.85,398.6,423.05,3937.55,201.4,471.55,1290.25,516.7,8615.25
27-10-16,1525,305,243.35,1085.45,807.9,485.65,2761.5,153.05,676.6,323.1,353.75,22207.75,585.75,316.3,3324.8,24491.85,435.4,774.3,1252.1,3313.65,148.3,840.3,1378.55,243.1,284.3,844.2,312.95,1179.05,1003.5,806.6,1475.3,1480.35,1299.75,5860.15,151.7,290.8,175.5,1048.7,255.4,746.9,2418.1,338.8,522,79.55,397.15,414.1,3941.55,199.65,461.7,1253.6,504.35,8615.25
28-10-16,1516.7,307,241.4,1069.9,811.8,486.9,2848.1,156.25,669.05,318.85,345.65,21891.05,575.15,324.8,3363.45,24020,433.4,763.15,1259.05,3351.85,149.65,836.5,1391.7,243.1,276.85,848.9,323.5,1199.8,997.5,819.35,1480.7,1488.35,1311.8,5876.15,152.25,286.9,175.9,1054.95,258,743.4,2398.7,348.7,537,78.3,405.45,435.65,3982.7,202.6,462.1,1272.3,520.35,8638
30-10-16,1517.75,305.3,240.2,1075.75,818.05,487.7,2830.4,155.65,669.25,318.7,347.5,21876.2,578.75,325.4,3324.8,24016.95,431.9,767.75,1253.3,3352.1,149.75,839.15,1377.5,241.65,277.05,847.4,323.65,1195,1002.1,819.65,1475.25,1518.2,1317,5896.15,151.05,289.2,175.05,1051.2,257.6,748.1,2391.05,345.85,531.95,78.1,404.7,439.7,3964.25,202.55,464.4,1266.35,518.45,8625.7
01-11-16,1503.85,305.15,244.5,1076.7,809.1,475.8,2825.6,155.3,676.15,317.45,355.45,22314.2,571.75,330.05,3326.6,25321,432.35,772.9,1259.8,3370.2,156.95,835.25,1417.2,239.95,275.35,860.4,325.15,1214.25,989.45,805.55,1463.15,1508.35,1326.35,5878.1,155,289.15,176.9,1051,258.95,733.75,2350,348.55,530.6,78.15,417.7,433.55,3976.75,219.8,460.75,1249.45,509.35,8626.25
02-11-16,1488.15,299.9,240.6,1062.75,789.5,476.8,2818.8,150,660.15,309.6,366.3,21678.95,560.1,327.95,3260.8,24779.75,427.95,764.3,1246.15,3326.9,156.5,841.1,1404.35,237.3,271.9,833.85,316.1,1229.45,981.05,804,1448.65,1492.55,1369.3,5794.6,156.5,277.25,175.1,1023.75,251.05,714.05,2304.05,335.05,513.3,77.05,413.35,429.8,3896.1,218.25,457.9,1209.65,500.9,8514
03-11-16,1510.1,288.2,243.1,1037.15,769.3,475.85,2829.85,146.55,644.05,308.95,380.9,21510.25,560,327,3262.35,24549.4,428.05,763.1,1254.95,3378.5,162.8,839.4,1401.6,240.3,269.75,802,309.75,1230.9,966.85,806,1444.2,1470.4,1360.95,5805.55,153.05,267.55,174.95,1023.95,245.65,703.65,2319.45,331.85,510.2,76.7,403.3,428,3906.65,217.8,447.6,1208.8,503.25,8484.95
04-11-16,1490.05,287.7,240.85,1043.05,728.1,478.7,2814.3,142.55,643.5,306.7,364.05,21511,544.7,315.9,3079.7,23929.75,424,794.75,1243.7,3287.9,158.85,848,1386.15,249.05,269.8,788.2,306,1219.2,971,799.65,1419.8,1420.9,1372.35,5704.85,153.5,269.5,173.55,1005.55,242.85,651.5,2330.55,335.65,512.3,74.6,403.1,430.05,3854.55,212.75,452.5,1196.1,506.15,8433.75
07-11-16,1487.65,293.5,241.7,1037.35,767.3,485.4,2824.1,148.05,660.1,305.6,355.4,21422.6,545.75,319.3,3106.65,24021.55,426.35,817.2,1249.45,3358.6,167.6,837.65,1381.4,256.5,278.7,792.3,315.75,1215.7,977.95,801.85,1398,1518.6,1377.95,5715.95,155.1,267.2,174,1001.15,252.7,654.9,2277.05,327.85,506.35,75.35,412.6,444.85,3908.5,215.75,450,1207.35,507.4,8497.05
08-11-16,1507.9,289.85,244.65,1057,755.65,490.85,2865,148.95,660.55,304.9,360.65,21580.9,535.3,317.05,3119,24267.85,439.1,809,1254.3,3372.45,167.4,844.6,1391.35,255.6,283.2,786.1,318.45,1211,982.6,811.8,1397.2,1507.6,1384.6,5669,154.15,270.6,177,1003.5,252.65,635.4,2283.2,345.55,540.2,74.4,408.65,454.15,3958.95,219.85,451.75,1226.45,505.2,8543.55
09-11-16,1455.2,282.4,230.8,1050.95,759.65,487.55,2778.55,151.2,659.95,301,362.4,21259.4,526.3,317.05,3282.55,23331.25,446.5,784.85,1251.25,3235.9,162.1,828.3,1350.8,248.15,281.45,721.5,316.3,1199.2,958.3,822.1,1390.45,1529.65,1333.35,5392.95,154.1,269.9,180.2,1004.6,260,660.75,2169.85,345.1,533.5,71.7,399.35,434.5,3765.75,217.65,446.9,1219.15,506.15,8432
10-11-16,1456.8,294.55,230.95,1011.3,792.2,506.95,2726.6,165,664.55,308.65,387.5,20866.35,563.7,333.2,3278.25,23066.25,449.25,789.65,1278.55,3145.4,175.75,818.55,1324.55,251.05,292.6,700.5,320.3,1214.15,939.4,819.25,1412.1,1493.9,1321.3,5328.5,154.8,276,188.45,1010.4,281.3,666.2,2155.45,343.05,533.7,74.45,437,442.25,3841.25,229.3,444.95,1290.25,505.95,8525.75
11-11-16,1400.45,276.75,219.55,962.3,772.2,498.75,2647.6,160.5,649.6,301.4,365.2,20023,547.95,324.05,3256.25,21685.2,438.25,764.1,1275.8,2975.3,172.3,801.75,1268.35,242.95,276.4,700.3,310.25,1192.35,921.55,815.6,1388.8,1458.8,1240.2,5134.25,151.7,273.45,183.1,1001.75,273,688,2101.15,328.65,507.3,72.1,426.5,429.4,3634.1,229.8,442.35,1214.9,482.15,8296.3
15-11-16,1334.55,266.65,208.55,890.8,733.9,479.3,2576.1,174.3,643.6,302.65,364.85,19511.2,552.4,313.65,3310.7,20281.15,435.9,770.75,1254.75,2891.85,167.75,805.45,1225.75,237.5,269.75,674.25,285.8,1093.1,923.55,789.55,1370.3,1440.95,1238.3,4846.6,150.15,275.6,184.95,985.4,278.2,682.45,2121.3,297.05,457.4,69.25,393.05,430.95,3364.15,209.55,447.95,1157.45,453.5,8108.45
16-11-16,1338.85,265.25,202.25,935.7,714.25,472.7,2605.65,173.4,634.15,309.65,360.1,19174.25,538.15,313.05,3210.95,21116.7,428.3,773.85,1244.35,2909.55,162.8,808.75,1255.4,230.9,266.2,669.85,288.5,1095.15,940.9,770.55,1375.55,1407.05,1237.35,4990.8,150.15,272.4,188.5,986.55,277.2,667.4,2189.6,292.65,458.45,70.7,392.75,443.6,3370.25,206.7,445.3,1182,475.3,8111.6
17-11-16,1301.4,264.6,194.05,918.45,710.1,474.1,2549.8,174.75,635.5,297.15,358.85,19016.75,545.7,306.85,3207.15,21036,434.95,760.15,1230.2,2875.45,168.3,811.65,1250.2,231.5,267.65,669.25,293.45,1100.35,929.8,776.25,1371,1413.5,1219.65,4925.55,151.8,273.25,192.9,977.75,277.45,669.25,2137.2,297.25,472.85,70.15,392.75,441.85,3335.85,213.9,438.4,1173.15,459,8079.95
18-11-16,1309.7,261.9,198.8,908.2,722.4,473.45,2574.8,176.95,642.55,303.75,351.9,19226.85,550.95,306.7,3214.85,21792.3,427,763.85,1211.4,2935.4,165.35,802.85,1249.8,227.85,264.6,667.85,300.7,1101.65,920,779.25,1370.45,1417.75,1239.85,4950.9,159.05,275.1,191.95,987.5,275.8,688.85,2125.1,298.85,471.25,70.05,385.1,445.3,3392.8,203.35,437.15,1180.75,446.65,8074.1
21-11-16,1272.25,255.7,193.6,900,712.2,465.7,2524.4,161.1,633.85,299.5,359.65,18407.9,545.1,300.75,3134.4,20361.6,420.85,758.35,1198.7,2925.85,157.35,797.75,1221.95,224.2,261.2,653.25,291.85,1059.1,911.1,762.7,1347.9,1398.25,1199.4,4787.45,154.9,276.05,185.05,991.5,257.35,690.35,2132.9,285.3,456.95,68.6,371.45,447.15,3322.3,196.75,441.8,1112.5,434,7929.1
22-11-16,1293,260.8,195.45,907.75,720.15,470.75,2599.5,163.2,640.9,303.95,359.45,18523.8,550.5,303.4,3121.65,20653.05,414.55,762.1,1198.05,2997.7,166.55,819.9,1249.7,226.1,262.7,671.8,296.5,1071.55,914.2,769.6,1329.55,1412.85,1219.1,4934.55,154.1,277.9,183.75,1001.45,257.35,689.9,2135,291.4,464.85,68.95,378.05,453.4,3422.75,206.9,450.4,1131.65,449.4,8002.3
23-11-16,1302.75,263.7,198.05,942.05,730.2,480.5,2600.35,162.1,633.9,300.55,360.2,18975.15,552.8,304.05,3128.6,20960.35,412.35,763.45,1184.75,3013.5,173.7,831.7,1226.9,224.65,264.95,673.15,298.4,1064.95,920.25,766.15,1357.25,1486.9,1191.8,4880.85,159.85,279.9,181.65,1009,258.65,701.3,2156.35,296.5,471.5,69.3,392.7,453.1,3452.2,216.8,448.9,1125.25,457.1,8033.3
24-11-16,1325.15,257.7,201.25,936.1,709.65,468.2,2630.9,167.05,638.1,302.4,360.4,18828.05,553.65,300.35,3111.7,20356.6,402.55,767.8,1165.5,3051.95,180.45,825.3,1217.65,223.5,259.3,676.7,293.95,1044.4,930.3,742.1,1349.65,1458.5,1163.7,4830.15,157,277.25,185.05,987.35,261.75,682.5,2188.45,286.55,452.95,69.4,398.15,458.65,3483.75,221.8,450.75,1119.85,439.1,7965.5
25-11-16,1309.4,265.05,203,945.45,740.65,471.2,2613.05,167.9,639.4,301,355.6,18840.9,565.05,304.25,3168.45,20222.55,417.2,801.95,1189.3,3045.95,180.5,833.6,1244.05,228.8,260.1,702.95,296.5,1073.35,977.5,752.15,1370.7,1508.65,1173,4873.6,161.5,277.45,188.65,993.7,260.95,714.15,2300.35,288.15,452.35,70.05,408.75,487.25,3497.45,223.25,464.75,1167.7,439.5,8114.3
28-11-16,1317.7,272.75,204.2,936.1,736.85,472.9,2637,163.05,651.3,318.8,363.5,19407.55,570.55,304.9,3172.9,20213.9,417.5,806.05,1184.45,3106.4,178.65,837.85,1246.7,233.7,255.3,707.65,300.15,1050.35,979.75,750.15,1356.95,1509.2,1162.5,4893.75,164.35,284,190.5,986.65,253.55,715.15,2282.6,293,454.7,72.7,406.6,489.35,3504.85,228.6,460.6,1149.6,457.7,8126.9
