Dates,BAJAJ-AUTO,BANKBARODA,BHARTIARTL,BOSCHLTD,BPCL,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,KOTAKBANK,ITC,HDFC,Unilever,HNDLCO,Hero_MC,HDFC_Bank,NIfty Index,TATASTEEL,TECHM,ULTRACEMCO,SESAGOA,WIPRO,YESBANK,ZEEL,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH
16-Nov-16,2605.65,173.4,309.65,19174.25,634.15,669.85,266.2,1095.15,360.1,940.9,288.5,770.55,230.9,1255.4,808.75,162.8,2909.55,1244.35,8111.6,392.75,443.6,3370.25,206.7,445.3,1182,475.3,1338.85,530.5,202.25,935.7,714.25,472.7,538.15,313.05,3210.95,21116.7,428.3,773.85
17-Nov-16,2549.8,174.75,297.15,19016.75,635.5,669.25,267.65,1100.35,358.85,929.8,293.45,776.25,231.5,1250.2,811.65,168.3,2875.45,1230.2,8079.95,392.75,441.85,3335.85,213.9,438.4,1173.15,459,1301.4,529.2,194.05,918.45,710.1,474.1,545.7,306.85,3207.15,21036,434.95,760.15
18-Nov-16,2574.8,176.95,303.75,19226.85,642.55,667.85,264.6,1101.65,351.9,920,300.7,779.25,227.85,1249.8,802.85,165.35,2935.4,1211.4,8074.1,385.1,445.3,3392.8,203.35,437.15,1180.75,446.65,1309.7,523.8,198.8,908.2,722.4,473.45,550.95,306.7,3214.85,21792.3,427,763.85
21-Nov-16,2524.4,161.1,299.5,18407.9,633.85,653.25,261.2,1059.1,359.65,911.1,291.85,762.7,224.2,1221.95,797.75,157.35,2925.85,1198.7,7929.1,371.45,447.15,3322.3,196.75,441.8,1112.5,434,1272.25,511.4,193.6,900,712.2,465.7,545.1,300.75,3134.4,20361.6,420.85,758.35
22-Nov-16,2599.5,163.2,303.95,18523.8,640.9,671.8,262.7,1071.55,359.45,914.2,296.5,769.6,226.1,1249.7,819.9,166.55,2997.7,1198.05,8002.3,378.05,453.4,3422.75,206.9,450.4,1131.65,449.4,1293,521.6,195.45,907.75,720.15,470.75,550.5,303.4,3121.65,20653.05,414.55,762.1
23-Nov-16,2600.35,162.1,300.55,18975.15,633.9,673.15,264.95,1064.95,360.2,920.25,298.4,766.15,224.65,1226.9,831.7,173.7,3013.5,1184.75,8033.3,392.7,453.1,3452.2,216.8,448.9,1125.25,457.1,1302.75,527.4,198.05,942.05,730.2,480.5,552.8,304.05,3128.6,20960.35,412.35,763.45
24-Nov-16,2630.9,167.05,302.4,18828.05,638.1,676.7,259.3,1044.4,360.4,930.3,293.95,742.1,223.5,1217.65,825.3,180.45,3051.95,1165.5,7965.5,398.15,458.65,3483.75,221.8,450.75,1119.85,439.1,1325.15,515.4,201.25,936.1,709.65,468.2,553.65,300.35,3111.7,20356.6,402.55,767.8
25-Nov-16,2613.05,167.9,301,18840.9,639.4,702.95,260.1,1073.35,355.6,977.5,296.5,752.15,228.8,1244.05,833.6,180.5,3045.95,1189.3,8114.3,408.75,487.25,3497.45,223.25,464.75,1167.7,439.5,1309.4,530.1,203,945.45,740.65,471.2,565.05,304.25,3168.45,20222.55,417.2,801.95
28-Nov-16,2637,163.05,318.8,19407.55,651.3,707.65,255.3,1050.35,363.5,979.75,300.15,750.15,233.7,1246.7,837.85,178.65,3106.4,1184.45,8126.9,406.6,489.35,3504.85,228.6,460.6,1149.6,457.7,1317.7,545.5,204.2,936.1,736.85,472.9,570.55,304.9,3172.9,20213.9,417.5,806.05
29-Nov-16,2664.15,161.5,324.85,20171.1,643.8,726.5,255.45,1059.95,369.8,972.6,298.7,745.4,231.05,1255.8,832.7,175.4,3163.25,1178.75,8142.15,408.95,483.85,3536.25,228.55,465.15,1144.55,457.4,1320,553.8,205.05,958.55,740.55,464.65,569.15,308.4,3188.25,21294.05,428,805.3
30-Nov-16,2685.15,164.15,324.6,20525.35,643.95,765.05,265.55,1086.65,375.45,975.55,306.7,755.45,232.5,1263.1,844,175.75,3166.05,1199.6,8224.5,415.05,485.2,3603.45,229.85,465.25,1173.85,455.65,1342.4,555.8,210.8,969.9,740.8,469.85,566.6,308.6,3196.9,21619.8,424.75,803.8
01-Dec-16,2694.9,161.6,318.2,20382.3,628.9,756.15,259.15,1080.7,386.55,975.6,297.85,744.95,233.5,1270,848.1,171.35,3190.45,1197.25,8192.9,409.6,475.05,3570.7,226.9,468.3,1161,457.6,1338,550.2,206.9,939.15,743.15,466.05,568.2,306.3,3238.75,22202.25,439.65,803.1
02-Dec-16,2701.35,161.1,318.6,20361.65,608.15,736.9,259.5,1056.5,385.9,964.5,294.95,723.55,228.5,1236.8,831.45,168.75,3183.65,1189.1,8086.8,406.4,473.4,3585.65,223.05,460.4,1150.15,443.1,1325.7,531.8,205.05,904.85,719.55,459.95,571.2,305.85,3180.5,22756.2,432.9,793.6
05-Dec-16,2740.75,162.5,326.75,20850.8,604.2,742.75,260.85,1083.75,386.05,961.65,290.95,729.8,232.55,1215.55,844.9,174.5,3224.35,1196.35,8128.75,413.5,462.4,3582.75,226.6,456.65,1183.55,442.55,1340,537.4,210.15,937.65,724.2,460.75,573,305.35,3168.15,22748.35,427.45,793.4
06-Dec-16,2733.3,162.3,328.85,20465.6,612.95,731.55,261,1082.7,381.7,966.5,295.65,734,230.2,1243.4,836,175.4,3196.95,1194.45,8143.15,418.45,465.45,3601.9,229.1,457.8,1193.15,446.7,1350.55,543.8,210.6,934.15,731.25,455.95,574.85,305.7,3195.9,22457.5,431.4,780.9
07-Dec-16,2699.05,157.5,328.15,20253.5,632.15,716.45,258.7,1076.15,378.9,966.4,303.6,734.35,227.2,1264.95,833.7,175.05,3228.2,1181.6,8102.05,411.9,455.6,3568.05,231.45,453.35,1188.25,441.45,1350,554.8,209.25,932.2,722.65,447.1,570.85,305.3,3183.8,23382,427.55,785.35
08-Dec-16,2778.6,158.5,332.45,20922.6,638.05,720.85,262.75,1098.3,370.25,984.65,306.65,748.65,233.3,1289.85,843,179.2,3316.25,1199.5,8246.85,431.3,463.75,3593,242.95,458.6,1215.55,452.85,1358.65,574.2,213.9,936.15,720.5,449.35,582.75,312.1,3211.7,23249.85,429.9,794.85
09-Dec-16,2720.15,162.05,332,20739.05,634.65,702.35,268.45,1112.85,358,989.35,302.6,745.25,236.15,1268.25,845.05,182.1,3277.35,1198.3,8261.75,430.55,471.7,3568.95,245.45,458.1,1219.75,460.05,1379.15,571.3,216.05,941.75,723.9,456.4,578.9,306.45,3186.4,22844.35,429.35,803.3
12-Dec-16,2655.15,158.9,329.15,20764.9,611.85,694.15,264.85,1085.3,351.6,977.35,295.5,729.85,232.3,1264.5,832.6,181.95,3212.45,1184.45,8170.8,424.2,469.4,3462.35,246.8,453.55,1192.65,452.3,1345.9,562.7,208.35,910.25,715.3,445.1,574.8,305.3,3147.9,22179.2,429.1,799.8
13-Dec-16,2659.15,160.4,330,20916.6,628.65,670.3,264.4,1089.8,355.4,990.2,301,730.95,235.65,1278.55,831.15,176.95,3210.7,1186.25,8221.8,421.1,484.55,3366.75,239.95,463.75,1206.65,441.8,1339.75,572,206.4,906.75,718.6,452.95,578.85,305.95,3166.85,22334.05,424.9,800.95
14-Dec-16,2648.5,158.35,322.6,20366.2,620.6,647.5,260.55,1071.85,356.35,999.75,299.15,727.8,233.15,1266.55,821.8,176,3159.6,1175.7,8182.45,417.75,476.65,3315.05,235.9,466.3,1196.1,442.45,1313.45,567.7,205.25,914.35,702.45,467.2,568,292,3147.7,21801.55,419.1,820.8
15-Dec-16,2670.65,159.9,318.45,19974.85,615.65,649.55,260.3,1081.05,351.1,992.35,297.8,724.75,229.7,1259.2,816.05,176.1,3169.45,1176.6,8153.6,419.3,477.45,3264.5,236.1,466.1,1185.2,437.75,1314.95,568.5,201.85,903,694.25,478.1,563.15,290.15,3107.5,21515.3,416.95,832.15
16-Dec-16,2659.5,159.65,310.25,20123.45,611.1,638.9,255.6,1082.7,355.65,1005.15,296.35,719.1,226.35,1269.15,816.95,170.2,3127.9,1182.3,8139.45,414.05,477.15,3177.65,230.3,463.5,1182.1,442.1,1294.15,560.5,202.45,899.9,690.65,472.8,566.2,288.25,3107.8,21759.1,415.1,820.6
19-Dec-16,2642.1,159.35,305.5,19822.2,611.85,651.3,257.1,1084.9,344.95,1004.65,305.05,719.65,227,1247.9,809.75,169.15,3107.15,1176.75,8104.35,410.35,473.35,3107.7,227.25,463.55,1179.8,441.45,1277.7,552.9,201.15,878.4,698.7,467.6,569.15,287.35,3068.85,21600.8,425.85,824.7
20-Dec-16,2585.95,155.75,302.55,19235.7,612.05,641.3,251.6,1071.9,345.45,1012.15,302.3,718.35,229.95,1235.55,801.4,167.15,3058.95,1181.9,8082.4,403.5,476.75,3145.6,224.4,466.65,1147.1,448.5,1295.15,544.8,205.35,865.7,672.65,461.65,563.1,290.6,3046.5,21156.2,429.85,830.15
21-Dec-16,2585.25,157.5,301.7,19314.25,613.8,642.1,253.25,1086.25,335.95,1001.55,308.95,719.8,226.3,1235.6,796.8,168.8,3021.75,1180,8061.3,404.5,474.45,3192.35,226.1,462.45,1138.35,441.45,1300,548.4,202.15,865.55,665.1,457.7,562.8,292.2,3036.85,21304.7,430.15,820.8
22-Dec-16,2564.15,155.05,292.25,19234.95,610.75,637.4,252.95,1060.8,337.2,984.7,306.3,713.15,227.55,1217.4,787.05,161.25,2998.8,1173.1,7979.1,392.2,473.95,3143.7,216.65,461.7,1126.15,441.55,1294.4,527.1,199.95,870.3,659,447.55,561.4,287.65,3012.35,21305.35,425.95,817.1
23-Dec-16,2618.8,153,295.55,19715.95,610.9,639.25,251.85,1062,336.4,988.45,313.25,711.75,224.7,1224.85,789.5,159.3,3040.1,1186.25,7985.75,390.85,467.1,3107.1,216.65,458.75,1124.7,442.65,1296.3,525.8,200.05,874,647.55,438.1,582.3,287.85,2998.55,20921.9,431.55,793.75
26-Dec-16,2600.7,147.35,296.1,19318.25,602.25,629.15,248.15,1060.5,326.85,982.75,307.95,711.05,225,1219.5,801.8,151.5,3007.6,1175,7908.25,380.1,463.6,3088.75,208.55,456.1,1101.5,431.8,1284.1,520,198.35,867.8,624.5,432,554.95,285,2986,20272.8,428.5,790.4
27-Dec-16,2633.8,149.9,299.6,19958.8,615.55,637.15,253.55,1063.35,331.85,998.95,317.3,712.15,234.05,1232.15,806.75,155.55,3034.95,1185.2,8032.85,392.4,468.2,3156.55,214.65,465.2,1128,436.3,1294.8,533.9,202.9,876,644.7,437.65,563.65,288.95,3034.95,20701.05,424.05,804.85
28-Dec-16,2633.15,150.15,299.5,20172,615.15,645.05,251.75,1082.1,338.9,998.5,316.2,713.05,235.45,1237.95,810.3,153.6,3001.6,1186.75,8034.85,388.45,474.15,3159.5,211.9,469.35,1113.05,443.1,1294.8,537,201.25,875.7,651.75,440.05,562.4,295.2,3069.55,20884.8,424.65,807.05
29-Dec-16,2651.45,151.5,303,20650,639.65,642.35,251.1,1105.65,341.9,992.35,322.95,713.4,236,1257.2,818.5,154.75,3036.35,1205.2,8103.6,392.35,482.7,3216.2,217,472.35,1148.3,447.6,1309.95,529.3,203.9,880.05,647.2,444.25,564.85,298.65,3066.25,21491.25,425.55,819.35
30-Dec-16,2632.2,153.4,305.65,21049.95,635.5,650.25,255.3,1107.9,343.45,1010.6,325.05,719.7,241.65,1262.6,826.35,155.05,3043.65,1206.2,8185.8,391.25,488.9,3250.2,216.15,474.45,1156.45,453.05,1331.05,536.9,206.3,891.05,669.3,449.95,568.8,300,3060.4,21803.05,439.2,827.95
02-Jan-17,2598.5,148.9,311,21096.1,640.5,678.65,251.95,1087.45,344.2,1001.1,327.45,714.8,240.95,1217.1,825.35,158.85,3030.55,1197.1,8179.5,406.75,488,3371.35,220.95,471.55,1144.65,451.6,1351.9,547.6,214.6,904.65,675.5,447.75,566,300.05,3083.4,22523.95,435.15,828.5
03-Jan-17,2619.2,148.6,304.45,20798.6,650.55,662.25,254.4,1100.6,341.5,993.85,345.25,711.75,243.35,1214,829.85,158.85,2986.55,1189.9,8192.25,403.3,491.55,3326.7,219.65,467,1162.9,458.3,1343.55,547.9,215.2,896.6,672.2,455.25,573.65,305.3,3072.4,22500.7,441.45,835.15
04-Jan-17,2684.1,148,313.9,20336.8,655.45,643.75,251.1,1100.15,352.35,997.75,342.95,695.6,245.45,1212.1,821.6,158.9,3004.9,1185.5,8190.5,405.45,500.6,3301.4,216.8,475.6,1163.15,458.6,1319.4,549.8,212.15,906.6,666.95,453.1,568.25,306.15,3091.3,22196.5,440.15,856.95
05-Jan-17,2723.35,150.95,321.1,20903.8,672.7,653.65,257.25,1127.55,350.1,996.15,352.55,698.95,246.75,1217.2,833.15,162,3071.75,1186.2,8273.8,419.3,488.1,3382.85,227.65,480.4,1210.2,470.7,1332.85,575,214.35,916.5,686.25,458.05,579.85,308.3,3136.25,22324.35,442.15,844.65
06-Jan-17,2707.35,153.25,319.75,21111.3,664.85,657.45,258.15,1144.05,354.25,972.25,346.35,716.85,242.7,1222.35,833.75,160.75,3067.55,1193.65,8243.8,419.55,469.75,3322.75,230.6,469.95,1246.75,463.1,1333.9,572.1,212.6,929.5,692.4,455.2,582.85,306.2,3159.15,22717.75,442.55,814.4
09-Jan-17,2723.15,152.8,317.95,20904.3,653.1,674,258.7,1159.25,349.2,970.35,342.8,709.25,245.85,1223.55,831.05,158,3031.45,1195.2,8236.05,422,473.45,3291.85,232.55,472,1256.2,465.1,1327.85,569.4,210.7,910.1,694.55,452.75,576.7,300,3060.2,22999.95,435.7,838.3
10-Jan-17,2740.75,152.95,320.1,21146.35,660.3,688.75,260.2,1160.7,353.55,970.55,346.7,712.65,248.95,1217.25,830.55,164.4,3059,1214.35,8288.6,431.9,473.5,3279.45,232.6,476.5,1264.6,467.75,1319.6,587.8,209.4,923.6,699.65,447.35,574.9,300.6,3041.85,23005,440.7,837.85
11-Jan-17,2718.55,159.6,322.75,21194.4,660.9,716,264.7,1233.8,353.25,969.1,349.1,728.4,247.55,1230.05,841.5,174.95,3084.25,1234,8380.65,448.25,474.05,3353.1,237.6,476.2,1317.85,478.3,1348.7,591.3,215.85,934.65,704.9,453.6,576.95,316.85,3042.45,23161.35,444.7,833.25
12-Jan-17,2737.15,158.7,321.8,21449.3,659.3,725.75,268.35,1219.9,358.85,1000.05,354.75,727.95,244.65,1221.1,825.9,177,3083.2,1235,8407.2,447.55,481.2,3352.5,240.75,483.2,1325.5,476.45,1341.6,585.5,214.25,933.55,694.8,455.2,586.25,313.2,3008.5,22826.5,442.05,847.7
13-Jan-17,2708.55,157.75,320.2,21270,657.65,748.45,268.05,1215.65,353.8,975.8,351.45,727.75,249.65,1247.5,827.95,172.25,3046.55,1232.5,8400.35,446.35,488.5,3319.7,238.3,484.65,1318.05,477.55,1329.5,588.1,213.25,933.25,704.45,472.8,583.4,315,2979.75,22793.55,452.25,850.25
16-Jan-17,2721.65,159.6,318.6,21478.8,668.1,766.1,269.3,1217.5,355.55,955.65,352.85,731.2,248.8,1256.9,827.5,172.6,3091.75,1247.65,8412.8,458.45,487.15,3340.2,243.35,484.75,1328.75,481,1331,601.3,212.5,935.25,703.3,477.25,588.8,313.8,2985.3,22343.3,447.8,830.55
17-Jan-17,2728.9,159.05,318.5,21416.2,664.95,777,268.4,1214.1,353.3,955.4,351.1,726,251.95,1245.8,840.65,171.05,3132.65,1238.5,8398,454.25,486.75,3380.25,236.1,482.4,1323.8,480.15,1328.9,589.7,212.9,960.15,707.4,487.2,587.25,307,2976.55,22350.15,445.6,837.75
18-Jan-17,2699.7,158.85,313.9,21100.9,655.45,762.35,268.45,1227.8,350.55,950.8,348.6,731.1,250.85,1249.05,864.95,177,3086.05,1242.6,8417,468.35,483.65,3501.65,244.4,482.95,1345.95,482.05,1349.7,583.8,217.55,963.35,724.9,488.5,580.8,308.7,2948.05,22449.95,439.5,844.05
19-Jan-17,2695.3,160.1,317.1,21245,673.9,753.5,269.7,1220.35,358.25,958.1,359.75,728.2,254.15,1242.4,860.3,176.1,3102.35,1236.3,8435.1,467.15,481.4,3461.45,245.25,479,1347.5,477.55,1361.05,590.7,220.35,962.7,714.65,483.8,580.35,307.35,2940.25,22822.05,461.65,844.15
20-Jan-17,2701.05,154.35,320.55,21301.9,664.75,750.2,263.45,1220.25,353.2,948.7,352.35,723.05,255.4,1237.3,860.45,171.65,3050.6,1236.35,8349.35,454.5,468.65,3471.65,238.55,477.9,1358.7,467.15,1326.45,568.3,217.7,967.2,698.05,450.75,577.6,303.7,2947.4,22789.15,460.1,838.75
23-Jan-17,2706.5,154.2,319.65,21266.25,677.05,755.45,257.55,1231.25,346.8,952.7,357.75,732.75,259.65,1259.75,862.4,181.7,3096.8,1244.65,8391.5,461.8,469.7,3527.8,245.25,479.75,1382.95,482.95,1334.7,572.5,220.1,964.7,692.2,445,575.75,303.4,2923.65,22736.95,470.9,857.3
24-Jan-17,2798.95,156.05,316.5,21819.45,682.4,751.15,257.15,1251.55,350.65,945.55,366.8,743.35,259.85,1280.75,860.35,187.15,3134.3,1267.55,8475.8,464.25,469.9,3656.85,252.45,481.5,1358.9,479.4,1358.6,586.3,223.4,973.45,711.6,451.25,579.9,309.45,2973.35,23000.7,474.55,848.8
25-Jan-17,2849.65,161.95,311.35,22877.95,711.2,755.45,259.95,1265.4,351.75,936.6,380.3,795.2,265.5,1337.4,869.2,190.75,3247.45,1290.6,8602.75,469.5,465.65,3680.4,258.6,473.7,1406.8,498.2,1399.4,609.3,229.15,977.7,705.65,463.55,585.65,317.2,2996.3,22990.95,475.9,841.25
27-Jan-17,2854.1,167.7,323.75,22459.7,704.75,753.35,272,1253.35,353.9,942.15,384.05,785.05,257.4,1373.7,855.95,190.75,3215.85,1291.9,8641.25,469.3,467.1,3686.3,257.55,465.55,1398.75,496.75,1430.65,607.9,232.8,969.6,713.6,472.85,580.15,317.75,2994.55,23482.65,482.05,844.2
30-Jan-17,2825.05,167.75,345.65,22254.95,704.65,766.75,270.8,1239.7,328.7,949.35,377.8,775.6,256.1,1371.9,853.55,191.5,3194.7,1284.95,8632.75,462.05,471.6,3693.9,260.7,465.75,1389,496.35,1428.4,605.2,229.45,973.2,695.2,471.9,582.25,314.7,3017.05,23234.4,483.85,840.25
31-Jan-17,2833.45,165.15,348.2,22130.75,681.65,750.65,268.95,1252.05,293.8,928.6,366.4,774.15,258.1,1365.85,855.4,189.95,3172.35,1286.65,8561.3,463.05,452.2,3694.45,253.1,458,1396,489.15,1413.5,586.7,229.05,970.7,681.8,466,575.35,309.2,3018.8,23028.45,468.15,811.15
01-Feb-17,2854.15,173.05,345.1,23299.7,692.75,766.05,281,1307.75,294.35,916.75,375.45,777.05,269.7,1412.1,854.05,198.85,3286.95,1305.7,8716.4,474.6,449.7,3779.75,260.55,456,1413.1,504.45,1468.55,609.2,234.4,991,667.95,475.65,572.15,313.05,3001.2,24029.65,484.9,813.95
02-Feb-17,2807.45,177.65,353.3,22947.15,701.9,781.1,285.8,1284,292.5,935.9,382.6,770.4,274.3,1401.3,845.3,193.3,3228.75,1298.7,8734.25,476.95,461.1,3721.55,259.85,455.65,1387,507.4,1431.85,608.3,231.6,989,689.75,482.55,584.35,320.45,3097.05,23779.15,476.45,827.15
03-Feb-17,2808.1,186.45,353.8,22419.35,698.6,794,281.55,1303.2,299.85,936.1,387.35,765.3,273.05,1397.45,849.75,191.75,3214,1311.05,8740.95,472.8,480.45,3737.5,250.75,457.75,1397.8,495.85,1423.9,607.1,229.25,985.9,684.7,490.7,607.9,326.15,3144.55,23385.9,478.7,830.75
06-Feb-17,2799.4,184.6,355.25,22558.85,705.35,798.1,290.3,1317.05,304.55,935.25,396.5,766.7,276.8,1400.3,860.55,190.1,3270.45,1314.1,8801.05,473.4,477.5,3754.85,250.75,461.1,1398.45,504,1480.15,618.4,239.6,992.5,706.45,498.3,601.6,325.05,3096.8,23815.4,482.45,824.1
07-Feb-17,2769.8,187.05,353.15,22479.85,716.65,828.05,288.1,1324.25,301.3,942.25,391.75,773.35,277.1,1407.25,855.25,185.9,3259.8,1307.15,8768.3,472.8,470.85,3696,248.05,458.55,1396.8,502.25,1456.2,607.3,234.85,999.3,701.15,493.4,597.55,315.05,3065.1,23783.9,476.2,815.7
08-Feb-17,2781.9,187,352.2,22962.15,720.5,835.45,285.8,1319.25,310.05,936.5,395.75,767.6,274.8,1401.1,852.95,189,3222.55,1305.65,8769.05,470.65,474.6,3717.9,252.35,460.5,1410.25,512.25,1497.1,611.1,238.65,997.7,696.65,487.6,603.2,321.75,3015.45,23959.35,485.35,808.5
09-Feb-17,2784.3,184.05,355.25,22966.1,726.85,820.45,285,1304,319,946,387.45,769.65,277.65,1396.9,850.75,183.7,3265.1,1297.65,8778.4,459.85,485,3752.45,249.3,466,1408.2,522.6,1485.5,609.6,238.4,1002.85,706.75,485.25,587.65,322.15,3023.1,23893.25,490.35,819.7
10-Feb-17,2800.8,188.05,357.55,22680.4,715.55,813.25,281.6,1322.5,317.05,968.3,380.05,778.9,273.35,1388.55,850.9,182.05,3268.6,1303.6,8793.55,468.2,499.9,3761.9,248,469.25,1412.85,518.05,1486.95,622.5,237.55,993.05,679.3,488.9,579.95,324.5,2976.05,24013.05,483.35,828.4
13-Feb-17,2806.5,168.8,358.05,22346.15,714.55,831.8,281.65,1339.65,320.5,984.35,379.9,793.15,270.6,1392.05,862.3,185,3226.55,1310.2,8805.05,472.6,499.65,3767.7,256.15,474.45,1452.85,524.3,1487.55,619.1,239.2,984.75,661.95,490.3,582.65,320.9,2966.95,24858.85,481.75,827.3
14-Feb-17,2778.1,168.8,368.95,22411.3,692.05,823.6,284.65,1330.4,318.75,987.7,374.4,790.3,270.8,1398.15,848.15,187.25,3162.95,1311.1,8792.3,472.4,504.6,3705.65,253.6,476.7,1457.15,512.95,1465.55,614,237.8,980.8,658.35,486.9,576.05,320.2,2941.45,25315.35,495.45,832
15-Feb-17,2789.6,163.2,365.3,22096.2,674.7,816.15,280.75,1316.45,323.75,981.8,369.2,784.3,273.4,1399.15,850.05,184.45,3097.85,1322.2,8724.7,460.1,495.65,3678.15,247.65,474.7,1430.95,520.7,1442.9,599.9,235.05,981.7,636,488.2,574.25,319.95,2911.35,24750.45,493.85,830.3
16-Feb-17,2783.65,166.05,365.7,21825.7,669.4,831.8,278.8,1319.5,319.25,1012.1,375.95,792.5,266.65,1393.55,846.1,187.75,3124.45,1327.9,8778,469.95,504.5,3714.25,263.2,480.8,1436.95,518.5,1455.85,597.2,235.65,969.9,657.15,493.15,584.6,318.3,2923.2,25331.3,502.95,845
17-Feb-17,2778.9,166.15,369.5,21919.1,679,854.25,283,1338.05,307.75,1000.1,385.25,796.5,268.15,1402.5,841.25,183.65,3087.2,1377.05,8821.7,468.2,503.5,3718.5,263.45,475.35,1440.9,521.2,1465.7,594.5,238.2,960.8,664.65,489.1,593.25,316.25,2912.7,25040.3,510.2,839.25
20-Feb-17,2791.5,168.85,375.35,21718.3,700.25,847.8,282.35,1336.45,308.75,1010.25,385.5,797.05,266.05,1393.3,854.45,183.3,3102.1,1409.1,8879.2,487.05,499.95,3756.65,270.4,475.65,1429.25,528.6,1460.65,600.6,239.4,975.75,669.4,481.05,592.75,319.9,2898.75,25139.05,524.1,844
21-Feb-17,2799.25,169.3,362.85,21732,703.95,868.95,284.8,1331.2,295.6,1013.6,391.3,797.9,263.15,1412.45,862.75,182.45,3125.8,1415.55,8907.85,490.95,507.9,3769.35,268.85,475.8,1449.75,523.25,1467.45,608.3,238.95,991.5,686.05,504.35,593.1,319.6,2894.05,25253.5,524,851.3
22-Feb-17,2799.75,167.7,361,22061.2,714.3,872.65,286.15,1326.55,300.75,990.15,390.05,795.85,263.45,1394.1,864.15,180.05,3166.2,1399.15,8926.9,484.05,507.95,3777.8,262.9,474.5,1446.95,516.15,1447.6,600.6,233.15,1020.3,678.2,525.3,589.25,328.35,2903.2,25070.3,518.9,834.2
23-Feb-17,2814.1,168.15,366.25,21990.9,717.65,864.5,284.5,1340.75,297.9,1008.85,385.1,810.95,265.65,1385.7,858.25,182.1,3176.75,1394.3,8939.5,485.75,503.65,3786.1,262.85,486.1,1446.75,518.55,1438.1,594.5,232,1009,666.25,528.15,592.4,327.7,2887.4,24877.7,517.55,842.85
27-Feb-17,2795.05,164.4,355.7,21645.75,707.7,867.8,278.85,1319.3,288.15,1012.4,385.9,800.5,264.6,1375.7,866.45,180.75,3175.9,1393.6,8896.7,480.6,499.8,3737.2,255.55,489.75,1421.9,503.8,1417.5,593.3,229.9,1001.95,679.35,508.95,585.25,329.95,2857,24337.35,515.3,839.95
28-Feb-17,2755.9,165.3,365.15,21583.25,670.05,871.3,276.35,1312.6,284.25,1012.4,385.05,802.1,262.2,1370.05,865.9,184.35,3138.1,1390.1,8879.6,482.7,499.4,3774.55,259.1,488.8,1452.7,509.45,1411.5,603.5,229.35,1024.2,677.2,506.65,583.7,321.9,2849.95,24130.1,516.9,840.1
01-Mar-17,2769,165.35,362.75,21514.6,659.45,870.6,279.1,1326.2,288.95,1025.15,381.7,824.15,268.5,1400.55,875.5,189.25,3178.15,1391.65,8945.8,500.35,499.75,3731.1,265.5,488.55,1454.65,506.4,1408.95,605,228.85,1032.75,678.25,513.4,586.3,320.2,2923.3,23709.7,506.35,849.1
02-Mar-17,2832.05,161.6,356.85,21608.25,635.15,851.9,278.65,1306.45,289.8,1023.3,376.7,816.15,264.75,1399,877.5,189.45,3229.3,1380.1,8899.75,494.65,499.9,3817.8,270.9,490.2,1424.7,501.65,1407.85,587.7,228.6,1028.75,668.25,506.3,589.25,321.4,2870.5,23448.95,501.6,843.75
03-Mar-17,2832.8,159.95,356.15,21158.95,632.8,842.35,275.95,1299.2,307.9,1031.2,375.05,809.5,261.55,1371.2,877.15,198.55,3272.85,1377,8897.55,495.1,503.7,3801.75,267.5,493.85,1433.75,503,1393.7,592.7,225.4,1013.7,674.9,512.9,588.6,321.25,2871.1,23089.3,520.25,852.9
06-Mar-17,2883.1,160.85,361.5,21365.35,637.55,853.65,276.75,1319.7,310.1,1033.9,379.15,818.95,264.1,1365.95,873.1,199.55,3319.8,1380.75,8963.45,492.7,499.95,3824.1,266.25,491.9,1461.5,507.25,1393.45,606.3,224.95,1029.4,667.8,518.65,590.1,322.9,2858.85,23061.45,522.25,855.55
07-Mar-17,2879.45,160.35,361.1,21364.5,645.9,852.25,276,1330.75,310.1,1019.8,378.7,817,264.25,1365.4,872.05,192.55,3305.45,1386.2,8946.9,482,499.95,3786.9,260.35,495.15,1448.2,506.65,1387.35,616.5,224.8,1023.95,664.45,511.8,588.05,322.8,2852.3,23211.15,524.9,857.35
08-Mar-17,2869.95,159.25,360.7,21889.25,639,855.85,274.4,1327.35,309.95,1007.8,374.75,824.9,264.15,1367.7,871.3,190.2,3272.7,1392.2,8924.3,472.45,491.9,3803.6,252.2,495.1,1474.45,514.45,1397.95,613,225.25,1022.55,666.15,510.15,591.85,320.2,2846.8,23448.35,518.75,847.7
09-Mar-17,2870.7,159.45,360.2,22028.5,632,851.7,273.5,1326.3,305.15,1011.55,374.75,825.45,264.95,1371.5,870.3,189.2,3289,1394.2,8927,469.45,488.95,3822.85,252.6,484.5,1465.25,517.4,1401.95,601.8,227.15,1031.1,658.15,516.4,589.2,318.1,2704.85,23396.95,379.25,844.35
10-Mar-17,2864.55,159,364.9,22761.15,623.35,856.6,270.55,1335.75,308.45,1021.85,372.45,828.9,263.45,1373.8,875.2,187.6,3311.05,1400.1,8934.55,467.75,475.8,3852.45,248.5,487.05,1481.35,514.8,1400,597.6,229.05,1030.25,652.5,515.9,589.1,316.3,2715.85,23356.55,378.25,846.35
